#{"t_start": 1782754480.0564094, "env_id": null}
r,l,t
373.58765,100,1596.028161
366.89282,100,1601.971726
308.7916,100,1601.971774
372.8198,100,1601.971789
382.9307,100,1601.971798
382.87177,100,1608.190513
370.29544,100,1608.190562
353.4768,100,1608.190577
325.49258,100,1608.190587
379.28934,100,1613.810744
360.75372,100,1613.810792
379.7474,100,1613.810807
366.11615,100,1613.810817
360.04474,100,1620.484059
385.90924,100,1620.484109
379.48492,100,1620.484124
324.99023,100,1620.484134
329.78107,100,1626.440321
297.25342,100,1626.440371
345.14154,100,1626.440386
329.2373,100,1626.440397
387.12524,100,1632.021017
305.83917,100,1632.021067
351.28708,100,1632.021081
371.14856,100,1632.021092
346.111,100,1637.80903
391.74112,100,1637.809079
382.25256,100,1637.809094
386.1462,100,1637.809104
359.29007,100,1644.144372
372.66827,100,1644.144424
379.49832,100,1644.144438
381.85458,100,1644.144449
383.58023,100,1650.980451
344.62033,100,1650.980499
395.96384,100,1650.980514
382.67825,100,1650.980525
337.17422,100,1656.364835
380.74335,100,1656.364897
394.56958,100,1656.364912
299.7946,100,1656.364923
381.30835,100,1662.007302
381.06863,100,1662.007352
355.94345,100,1662.007367
383.48026,100,1662.007377
339.8136,100,1668.594417
366.69022,100,1668.594467
383.37244,100,1668.594482
384.4168,100,1668.594493
365.01828,100,1674.25381
378.58945,100,1674.253859
379.81714,100,1674.253874
407.61066,100,1674.253884
344.61417,100,1680.314997
379.50125,100,1680.315046
349.467,100,1680.315061
383.16666,100,1680.315071
351.83618,100,1686.303495
373.0433,100,1686.303547
351.71375,100,1686.303562
371.44006,100,1686.303573
328.5596,100,1693.133476
370.6468,100,1693.133524
383.15137,100,1693.133538
363.28815,100,1693.133549
375.99966,100,1699.032389
205.56679,100,1699.032439
364.00476,100,1699.032453
396.60165,100,1699.032463
355.96906,100,1704.248795
392.13272,100,1704.248846
291.99786,100,1704.248872
366.68475,100,1704.248883
365.485,100,1709.91793
294.08984,100,1709.91798
359.21512,100,1709.917994
374.98337,100,1709.918004
369.2026,100,1716.382808
377.52737,100,1716.382856
323.49973,100,1716.38287
339.54968,100,1716.382881
329.4715,100,1721.797369
308.40213,100,1721.797419
355.1437,100,1721.797433
364.20963,100,1721.797443
358.4138,100,1727.355545
349.55267,100,1727.355593
372.92245,100,1727.355607
377.9356,100,1727.355617
378.81015,100,1733.306138
341.7162,100,1733.306186
371.10486,100,1733.3062
362.1071,100,1733.30621
345.85663,100,1739.797292
315.48538,100,1739.797342
384.28745,100,1739.797356
364.22684,100,1739.797367
391.4922,100,1745.587795
348.10214,100,1745.587846
361.45663,100,1745.58786
393.3414,100,1745.58787
329.79495,100,1751.689975
336.97162,100,1751.690024
386.08752,100,1751.690038
340.98718,100,1751.690048
343.3359,100,1757.456539
347.14896,100,1757.456605
305.81223,100,1757.45662
374.03406,100,1757.45663
357.80963,100,1763.478703
386.6788,100,1763.478752
348.64264,100,1763.478766
351.49377,100,1763.478776
334.6146,100,1769.240412
364.001,100,1769.240458
344.32318,100,1769.240473
388.03577,100,1769.240483
379.98862,100,1775.007054
360.5668,100,1775.007102
374.64984,100,1775.007116
379.645,100,1775.007127
311.02185,100,1780.691952
353.33084,100,1780.692002
323.1963,100,1780.692016
349.45517,100,1780.692027
325.6547,100,1786.995941
373.32584,100,1786.995989
397.3281,100,1786.996003
347.2001,100,1786.996013
363.80783,100,1793.383581
301.86963,100,1793.383628
353.73224,100,1793.383642
360.0111,100,1793.383651
353.06082,100,1799.034467
362.8619,100,1799.034516
380.00397,100,1799.03453
346.34644,100,1799.03454
350.8589,100,1804.804171
361.07562,100,1804.804221
387.04877,100,1804.804236
344.06726,100,1804.804246
379.62518,100,1811.68041
370.74298,100,1811.680462
371.0607,100,1811.680478
364.04016,100,1811.680488
374.7041,100,1817.708954
382.99094,100,1817.709
388.85025,100,1817.709015
362.17886,100,1817.709025
347.76572,100,1823.877773
361.12592,100,1823.877824
369.2467,100,1823.877839
373.494,100,1823.87785
340.12344,100,1830.110012
339.19873,100,1830.110063
372.76038,100,1830.110078
348.08524,100,1830.110089
371.64728,100,1837.025249
385.6179,100,1837.025298
333.74945,100,1837.025312
356.95477,100,1837.025323
377.91553,100,1843.16519
370.4762,100,1843.165239
363.34882,100,1843.165253
354.3953,100,1843.165264
367.91385,100,1849.7629
369.15225,100,1849.762949
338.07574,100,1849.762963
380.26297,100,1849.762973
340.90192,100,1854.9509
327.6884,100,1854.95095
345.49564,100,1854.950964
365.70737,100,1854.950975
395.27277,100,1861.900914
359.60144,100,1861.900964
375.6226,100,1861.900979
316.307,100,1861.90099
295.0333,100,1867.636356
345.65103,100,1867.636407
363.64963,100,1867.636422
350.5548,100,1867.636433
355.70792,100,1873.240062
347.7754,100,1873.240112
376.24844,100,1873.240126
365.3348,100,1873.240136
347.86838,100,1879.595956
371.06628,100,1879.596004
361.54724,100,1879.596018
370.04883,100,1879.596029
369.86548,100,1886.119006
358.05664,100,1886.119056
380.65628,100,1886.11907
389.56784,100,1886.11908
330.9,100,1891.992048
369.9165,100,1891.992104
341.898,100,1891.99212
366.31827,100,1891.99213
350.675,100,1898.397333
378.869,100,1898.397384
383.44467,100,1898.397398
348.4544,100,1898.397409
351.0133,100,1904.201205
322.18506,100,1904.201254
378.31894,100,1904.201268
391.51486,100,1904.201278
374.93817,100,1910.47513
299.39392,100,1910.475182
381.66464,100,1910.475196
351.27017,100,1910.475207
338.49747,100,1916.149931
385.65335,100,1916.149982
372.5778,100,1916.149996
369.86694,100,1916.150007
354.68494,100,1922.250594
335.41254,100,1922.250645
385.80682,100,1922.250659
372.10797,100,1922.250669
329.5932,100,1928.382747
355.3896,100,1928.382799
331.58594,100,1928.382813
360.5362,100,1928.382823
460.129,100,1935.23959
353.14432,100,1935.23964
378.60165,100,1935.239655
322.752,100,1935.239666
365.16312,100,1940.813639
388.30203,100,1940.813689
371.957,100,1940.813704
376.1914,100,1940.813715
370.59708,100,1946.338859
365.44025,100,1946.33891
358.90305,100,1946.338925
383.86566,100,1946.338937
375.23553,100,1951.766045
368.27997,100,1951.766094
364.48807,100,1951.766108
334.8871,100,1951.766118
364.08182,100,1958.077714
380.09976,100,1958.077764
334.83112,100,1958.077778
368.39368,100,1958.077789
354.32654,100,1963.528788
382.8408,100,1963.528839
334.40155,100,1963.528887
383.948,100,1963.528901
390.89728,100,1969.985989
347.1741,100,1969.986041
393.74728,100,1969.986055
358.8415,100,1969.986065
378.0893,100,1976.49248
287.1289,100,1976.492528
388.16705,100,1976.492543
380.53116,100,1976.492553
382.74225,100,1982.698167
371.232,100,1982.698216
370.8334,100,1982.698231
352.99115,100,1982.698241
370.12463,100,1988.612371
338.59213,100,1988.612421
393.3654,100,1988.612436
343.5682,100,1988.612446
383.5811,100,1995.111209
362.38437,100,1995.111258
402.44397,100,1995.111272
325.76657,100,1995.111283
385.1927,100,2001.415892
355.41345,100,2001.41594
332.1241,100,2001.415954
320.91568,100,2001.415964
379.3551,100,2008.735236
373.6993,100,2008.735286
398.93933,100,2008.735301
389.9834,100,2008.735312
377.00403,100,2014.65069
391.78046,100,2014.650738
394.61612,100,2014.650753
306.6781,100,2014.650763
342.04602,100,2021.330511
394.77557,100,2021.33056
391.81152,100,2021.330575
336.72076,100,2021.330585
365.02615,100,2027.517618
395.17383,100,2027.517666
381.97714,100,2027.517681
387.0975,100,2027.517692
343.1749,100,2033.631147
343.50674,100,2033.631196
156.00063,100,2033.631211
339.60748,100,2033.631221
385.69537,100,2039.496694
370.83878,100,2039.496745
363.17197,100,2039.49676
372.95532,100,2039.496777
334.71747,100,2044.826481
361.04218,100,2044.826532
387.5214,100,2044.826547
399.83606,100,2044.826557
357.57062,100,2050.545062
367.04837,100,2050.545111
376.8967,100,2050.545126
354.1594,100,2050.545136
354.107,100,2056.65926
391.4845,100,2056.659312
395.40286,100,2056.659327
309.40732,100,2056.659338
381.69153,100,2062.145092
362.27112,100,2062.145143
338.71216,100,2062.145158
375.3403,100,2062.145169
374.08276,100,2067.671896
383.53943,100,2067.671948
297.3458,100,2067.671963
350.28955,100,2067.671974
347.4626,100,2073.46009
349.11627,100,2073.460142
375.5038,100,2073.460158
374.2437,100,2073.460169
324.70886,100,2079.471846
378.75043,100,2079.471897
374.7492,100,2079.471911
369.49313,100,2079.471922
361.3718,100,2085.202716
350.9389,100,2085.202765
359.8717,100,2085.202779
338.24878,100,2085.20279
407.32144,100,2091.398706
364.0582,100,2091.398755
315.76807,100,2091.398769
384.17834,100,2091.39878
378.2306,100,2097.02043
375.74557,100,2097.02048
367.91556,100,2097.020496
365.29422,100,2097.020507
349.1973,100,2104.236049
370.55188,100,2104.236099
424.33847,100,2104.236113
355.47885,100,2104.236123
371.6536,100,2109.851742
381.45135,100,2109.851792
359.41495,100,2109.851806
371.75327,100,2109.851815
344.54404,100,2115.532199
365.16193,100,2115.532248
375.46292,100,2115.532262
310.5112,100,2115.532273
314.71164,100,2121.88639
340.31656,100,2121.88644
406.691,100,2121.886455
371.92633,100,2121.886465
355.26077,100,2128.350496
364.44266,100,2128.350545
335.8288,100,2128.350559
357.96118,100,2128.350569
299.78073,100,2133.746082
321.22748,100,2133.746132
364.00797,100,2133.746146
341.94986,100,2133.746157
393.61496,100,2139.91747
390.31558,100,2139.917521
362.0562,100,2139.917535
373.23148,100,2139.917546
369.39926,100,2146.626
416.9102,100,2146.626049
367.66434,100,2146.626063
392.46823,100,2146.626073
352.41556,100,2152.469241
397.09564,100,2152.469291
364.4726,100,2152.469306
276.99338,100,2152.469316
321.71524,100,2157.815702
357.22107,100,2157.815759
307.63858,100,2157.815775
353.52725,100,2157.815785
344.94922,100,2163.92162
385.2528,100,2163.921669
388.88116,100,2163.921683
359.07672,100,2163.921693
363.13077,100,2169.751134
351.10217,100,2169.751185
387.2212,100,2169.751199
344.49323,100,2169.751209
336.3637,100,2175.953969
376.48312,100,2175.954018
317.49048,100,2175.954032
374.04504,100,2175.954043
360.9348,100,2181.925015
376.46973,100,2181.925064
327.81888,100,2181.92508
382.39963,100,2181.92509
388.1535,100,2187.92815
351.1286,100,2187.928198
344.89832,100,2187.928212
384.16086,100,2187.928223
399.66727,100,2194.190742
332.7032,100,2194.190794
324.0881,100,2194.190808
389.0613,100,2194.190819
397.57455,100,2200.785505
362.06473,100,2200.785557
297.0139,100,2200.785571
330.39658,100,2200.785582
395.1578,100,2206.641629
375.32336,100,2206.641679
365.589,100,2206.641693
407.2158,100,2206.641704
406.34097,100,2211.929477
378.8953,100,2211.929528
387.54962,100,2211.929543
357.76538,100,2211.929554
300.54538,100,2217.955846
382.11203,100,2217.955895
373.5027,100,2217.95591
300.90918,100,2217.95592
351.03745,100,2224.660591
380.06882,100,2224.660642
380.35757,100,2224.660656
348.84692,100,2224.660666
361.83594,100,2230.299757
353.27,100,2230.299807
400.11942,100,2230.299821
367.80478,100,2230.299832
366.38983,100,2236.222229
379.86804,100,2236.222281
358.28363,100,2236.222296
359.28955,100,2236.222307
356.3889,100,2242.673173
380.1147,100,2242.673222
369.5537,100,2242.673237
378.60294,100,2242.673246
378.67554,100,2248.868169
347.64926,100,2248.86822
363.4505,100,2248.868234
343.21677,100,2248.868244
307.1098,100,2255.064374
374.02737,100,2255.064425
378.2241,100,2255.06444
401.07053,100,2255.064451
390.96945,100,2261.627456
321.027,100,2261.627507
351.4999,100,2261.627521
380.50723,100,2261.627532
370.89453,100,2267.88726
371.72534,100,2267.887311
397.4276,100,2267.887325
319.5932,100,2267.887335
350.8935,100,2274.417988
386.31708,100,2274.418039
368.82144,100,2274.418064
364.8798,100,2274.418077
373.8945,100,2280.169239
357.08978,100,2280.169287
430.7608,100,2280.169302
344.96683,100,2280.169312
376.65524,100,2286.327596
383.2472,100,2286.327646
348.6924,100,2286.32766
304.47217,100,2286.32767
348.883,100,2292.585248
370.41855,100,2292.585314
388.2635,100,2292.585339
361.05054,100,2292.585358
357.1722,100,2299.223959
353.59787,100,2299.224008
380.41757,100,2299.224023
383.0083,100,2299.224033
285.82977,100,2304.645545
395.68057,100,2304.645595
355.766,100,2304.645609
307.18994,100,2304.645619
371.92224,100,2311.079473
368.69058,100,2311.079524
357.2103,100,2311.079539
361.6482,100,2311.07955
362.76282,100,2317.017903
351.77567,100,2317.017952
333.6455,100,2317.017966
358.9913,100,2317.017977
367.73337,100,2325.503675
339.2798,100,2325.503724
407.79776,100,2325.503738
377.81277,100,2325.503749
315.21143,100,2331.247784
366.3391,100,2331.247834
357.76807,100,2331.247849
359.36487,100,2331.247859
334.50305,100,2336.845331
381.9617,100,2336.845381
371.477,100,2336.845395
361.38934,100,2336.845406
371.83875,100,2343.1689
311.2384,100,2343.168962
303.23773,100,2343.168976
386.06607,100,2343.168986
