#{"t_start": 1788620294.0384748, "env_id": null}
r,l,t
330.5343,100,62201.698693
182.94385,100,62201.698702
305.12012,100,62215.104188
284.48514,100,62215.104278
241.71364,100,62215.1043
460.87744,100,62215.104317
326.19754,100,62215.104334
366.4169,100,62215.10435
251.61514,100,62215.104366
220.27904,100,62215.104383
246.02165,100,62238.541092
197.73378,100,62238.541184
256.94257,100,62238.541206
200.70569,100,62238.541224
387.34714,100,62238.54124
206.07451,100,62238.541256
379.15347,100,62238.541272
202.01985,100,62238.541288
493.65186,100,62251.691138
361.8413,100,62251.691208
271.8977,100,62251.69122
250.6695,100,62251.691229
242.75781,100,62251.691238
259.06223,100,62251.691247
527.3826,100,62251.691255
254.4962,100,62251.691263
212.09557,100,62274.709126
524.37427,100,62274.7092
213.59003,100,62274.709212
578.40466,100,62274.709221
356.5571,100,62274.70923
467.65503,100,62274.709239
439.94012,100,62274.709247
430.96475,100,62274.709255
194.6179,100,62299.500925
576.6229,100,62299.501022
249.69835,100,62299.501061
214.58342,100,62299.50108
180.56227,100,62299.501096
433.30884,100,62299.501112
245.54166,100,62299.501128
205.20288,100,62299.501144
258.69043,100,62313.440972
257.43295,100,62313.441082
238.63506,100,62313.44111
228.81589,100,62313.441133
236.72267,100,62313.441152
177.40549,100,62313.441168
234.83095,100,62313.441184
264.47964,100,62313.4412
462.11908,100,62336.416079
267.24435,100,62336.416153
250.01326,100,62336.416165
235.4475,100,62336.416175
189.38985,100,62336.416183
212.2823,100,62336.416192
154.18945,100,62336.416201
585.7306,100,62336.41621
523.6564,100,62350.04428
575.18665,100,62350.044375
239.10419,100,62350.044397
329.922,100,62350.044414
219.95276,100,62350.044432
297.8921,100,62350.044449
383.5766,100,62350.044465
253.42197,100,62350.044481
209.79424,100,62374.255339
245.1965,100,62374.255431
153.40303,100,62374.255453
212.53735,100,62374.25547
281.60913,100,62374.255486
206.30107,100,62374.255503
243.24756,100,62374.255519
221.18948,100,62374.255535
363.0938,100,62388.231639
206.54848,100,62388.23173
230.25217,100,62388.231752
195.74788,100,62388.23177
481.24652,100,62388.231786
520.6798,100,62388.231832
369.5044,100,62388.231849
259.97897,100,62388.231865
239.67982,100,62411.159627
436.1498,100,62411.159701
254.91406,100,62411.159713
250.65009,100,62411.159722
263.9757,100,62411.159731
219.84612,100,62411.159739
390.18048,100,62411.159747
225.44841,100,62411.159756
304.94278,100,62424.470064
186.51353,100,62424.470158
376.2002,100,62424.47018
457.8176,100,62424.470197
281.53653,100,62424.470213
515.0022,100,62424.470229
206.12524,100,62424.470245
271.55972,100,62424.470261
303.8173,100,62447.081609
245.16025,100,62447.081698
194.70958,100,62447.081722
362.65738,100,62447.081739
230.0721,100,62447.081755
224.7915,100,62447.081771
202.60847,100,62447.081787
300.27716,100,62447.081803
257.00766,100,62470.378693
251.89499,100,62470.378767
411.3437,100,62470.378779
334.56357,100,62470.378788
212.59306,100,62470.378796
