time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/std,rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
2192,113,355.24353,1936,0.02599629946053028,100.0,219200,0.0,54592,-188.28220558166504,0.0003,1.3701927326619625,0.01928516337648034,2.3456679210066795
2196,113,354.6323,1941,0.025994805619120598,100.0,219600,0.0,54704,-188.80532360076904,0.0003,0.4663163423538208,0.019279844942502677,2.5843501538038254
2200,113,353.8528,1945,0.02599865384399891,100.0,220000,0.0,54800,-188.86450386047363,0.0003,10.626080796122551,0.019465252524241805,3.9484777599573135
2204,113,354.05353,1950,0.02599962428212166,100.0,220400,0.0,54896,-188.47213554382324,0.0003,2.6920299604535103,0.020090485108084977,2.398451343178749
2208,113,353.05646,1953,0.026000123471021652,100.0,220800,0.0,54992,-189.21381759643555,0.0003,-0.053724899888038635,0.020130559452809393,3.377979665994644
2212,112,352.45862,1957,0.025999581441283226,100.0,221200,0.0,55104,-189.34650421142578,0.0003,0.33049507439136505,0.02028061170130968,2.638089656829834
2216,112,352.5304,1961,0.025992723181843758,100.0,221600,0.0,55200,-189.45807075500488,0.0003,-1.2041609045118093,0.020247279084287584,2.288669280707836
2220,112,352.85242,1965,0.025990210473537445,100.0,222000,0.0,55296,-189.22268104553223,0.0003,0.6049117352813482,0.020232695853337646,2.0656507685780525
2224,112,359.95944,1969,0.02599094994366169,100.0,222400,0.0,55392,-189.54104804992676,0.0003,-0.9767065700143576,0.020229526329785585,2.1418640539050102
2228,112,363.3541,1973,0.025987574830651283,100.0,222800,0.0,55504,-189.26432991027832,0.0003,-1.9855587892234325,0.020316407782956958,2.013475216925144
2232,112,364.818,1976,0.025989141315221786,100.0,223200,0.0,55600,-189.01062393188477,0.0003,3.1651035081595182,0.020329328603111207,2.3979404345154762
2236,112,365.9416,1980,0.02598891220986843,100.0,223600,0.0,55696,-189.03842449188232,0.0003,3.271560862660408,0.020402524038217962,2.6011651530861855
2240,112,366.09436,1983,0.02599288895726204,100.0,224000,0.0,55792,-189.38597106933594,0.0003,2.6248242296278477,0.0205902811139822,2.579098306596279
2244,112,365.76624,1987,0.025990912690758705,100.0,224400,0.0,55904,-188.67945957183838,0.0003,1.491946455091238,0.020703467424027622,2.363779827952385
2248,112,365.18887,1990,0.025992298498749733,100.0,224800,0.0,56000,-189.24538898468018,0.0003,-0.982709713280201,0.02081918704789132,2.3690332919359207
2252,112,365.05743,1994,0.025993842631578445,100.0,225200,0.0,56096,-189.6837387084961,0.0003,3.3663785085082054,0.020918120397254825,2.6522265821695328
2256,112,365.0879,1998,0.02600236050784588,100.0,225600,0.0,56192,-189.90799522399902,0.0003,1.7116545289754868,0.021172504755668342,2.220285952091217
2260,112,365.8167,2003,0.0260032769292593,100.0,226000,0.0,56304,-189.70546340942383,0.0003,1.9776202514767647,0.021388400113210082,1.8934207633137703
2264,112,365.588,2007,0.02600390836596489,100.0,226400,0.0,56400,-189.45891571044922,0.0003,-0.7250831695273519,0.02155708079226315,1.9351571649312973
2268,112,364.70508,2010,0.026004042476415634,100.0,226800,0.0,56496,-189.63360500335693,0.0003,-1.4442269317805767,0.02152033185120672,1.9781666323542595
2272,112,365.02457,2014,0.026005873456597328,100.0,227200,0.0,56592,-189.34286499023438,0.0003,-0.02217472344636917,0.02149987779557705,1.9535921066999435
2276,112,364.362,2018,0.02600848115980625,100.0,227600,0.0,56704,-189.33997917175293,0.0003,-1.8214347176253796,0.021416759467683733,2.050146095454693
2280,112,363.82437,2022,0.02600684016942978,100.0,228000,0.0,56800,-189.20601844787598,0.0003,-2.8732776902616024,0.021384171210229397,1.9442561864852905
2284,112,364.70007,2025,0.026008062064647675,100.0,228400,0.0,56896,-189.31101036071777,0.0003,-0.27930943109095097,0.021305718924850225,1.826293021440506
2288,112,365.98422,2029,0.02600843645632267,100.0,228800,0.0,56992,-189.24045944213867,0.0003,-2.6266446094959974,0.021209523314610124,2.7172566801309586
2292,112,365.30078,2033,0.02600770629942417,100.0,229200,0.0,57104,-189.36752796173096,0.0003,-1.1981121376156807,0.021101345075294375,2.0340770930051804
2296,112,365.76013,2037,0.026005389168858528,100.0,229600,0.0,57200,-189.39880275726318,0.0003,-5.732190832495689,0.021025142865255475,1.9152283892035484
2300,112,366.36353,2042,0.026002727448940277,100.0,230000,0.0,57296,-189.2927703857422,0.0003,-2.083923287689686,0.02084369515068829,2.1840410381555557
2304,112,366.785,2045,0.026003671810030937,100.0,230400,0.0,57392,-189.09228992462158,0.0003,-0.7861716598272324,0.020760286133736372,2.0889000967144966
2308,112,367.97964,2049,0.026004837825894356,100.0,230800,0.0,57504,-189.40128898620605,0.0003,-2.2738387063145638,0.02066483732778579,2.0253996178507805
2312,112,369.09933,2054,0.026005107909440994,100.0,231200,0.0,57600,-189.11288928985596,0.0003,1.0202274937182665,0.020515287294983864,1.9184437468647957
2316,112,370.20734,2057,0.026006288826465607,100.0,231600,0.0,57696,-189.50274753570557,0.0003,2.4437022153288126,0.020484316279180348,2.0922232568264008
2320,112,369.65775,2061,0.02601049281656742,100.0,232000,0.0,57792,-189.12619876861572,0.0003,-2.1048991177231073,0.020478268968872726,1.8159149736166
2324,112,369.94052,2065,0.02601606957614422,100.0,232400,0.0,57904,-189.43342208862305,0.0003,-1.4926303550601006,0.020479412865824997,1.9897847399115562
2328,112,369.06525,2068,0.026016922667622566,100.0,232800,0.0,58000,-189.4352798461914,0.0003,-1.4280085498467088,0.020344988210126758,1.9016602486371994
2332,112,369.0869,2072,0.02601652406156063,100.0,233200,0.0,58096,-189.2654914855957,0.0003,-0.8980730511248112,0.02029898844193667,2.2330865934491158
2336,112,369.76468,2077,0.026015810668468475,100.0,233600,0.0,58192,-189.18600273132324,0.0003,-0.543342612683773,0.02019047853536904,2.3691182509064674
2340,112,371.26602,2081,0.026012366637587547,100.0,234000,0.0,58304,-189.25233840942383,0.0003,-0.8537451969459653,0.019941686652600765,1.706303410232067
2344,112,370.28275,2084,0.026012124493718147,100.0,234400,0.0,58400,-189.34677124023438,0.0003,0.8586216843686998,0.019752333988435566,2.045840360224247
2348,112,370.53323,2087,0.0260190237313509,100.0,234800,0.0,58496,-189.3002805709839,0.0003,-1.5178874880075455,0.019681641017086804,1.79538694024086
2352,112,371.5815,2092,0.02601834014058113,100.0,235200,0.0,58592,-189.28368377685547,0.0003,-0.8121222741901875,0.019510030979290605,1.7162292525172234
2356,112,371.7351,2096,0.026021383702754974,100.0,235600,0.0,58704,-189.46230220794678,0.0003,-0.028076310642063618,0.01943460723850876,1.9782732650637627
2360,112,371.54733,2099,0.026020128279924393,100.0,236000,0.0,58800,-189.74435997009277,0.0003,-1.4130539447069168,0.01933608145918697,1.883016161620617
2364,112,372.99493,2103,0.026014011353254318,100.0,236400,0.0,58896,-189.34884643554688,0.0003,0.1444632988423109,0.01927123183850199,2.040372423827648
2368,112,373.87598,2107,0.02601546235382557,100.0,236800,0.0,58992,-189.2607307434082,0.0003,-1.5722660273313522,0.01919455116149038,1.9200036078691483
2372,112,373.565,2111,0.02601209469139576,100.0,237200,0.0,59104,-189.5411319732666,0.0003,-0.773698702454567,0.01905955618713051,1.8400817438960075
2376,112,374.67694,2115,0.0260118767619133,100.0,237600,0.0,59200,-189.3465976715088,0.0003,-2.2017502821981907,0.018996247788891196,1.6600573435425758
2380,112,373.30603,2118,0.026018032804131508,100.0,238000,0.0,59296,-189.38315105438232,0.0003,2.7552055530250072,0.018925313488580287,2.122743733227253
2384,112,372.9424,2122,0.02601415477693081,100.0,238400,0.0,59392,-189.05004215240479,0.0003,-0.6242663916200399,0.01886524388100952,2.3818836510181427
2388,112,373.5416,2126,0.026017751544713974,100.0,238800,0.0,59504,-189.12412357330322,0.0003,-0.2075013928115368,0.018868221202865243,2.1398140117526054
2392,112,372.99915,2129,0.02601662464439869,100.0,239200,0.0,59600,-189.64849090576172,0.0003,-1.0281287673860788,0.018731097923591733,1.8471471592783928
2396,112,372.19046,2133,0.026012582704424858,100.0,239600,0.0,59696,-189.36845684051514,0.0003,-0.3145965076982975,0.018731750082224607,2.0805895626544952
2400,112,371.47772,2137,0.026007836684584618,100.0,240000,0.0,59792,-189.54753303527832,0.0003,-2.649696722626686,0.01881104044150561,2.0051849484443665
2404,112,368.4916,2140,0.026009367778897285,100.0,240400,0.0,59904,-189.3995237350464,0.0003,-1.5489520505070686,0.018846921622753143,1.850100852549076
2408,112,367.63766,2144,0.026009077206254005,100.0,240800,0.0,60000,-189.83072662353516,0.0003,0.8040801212191582,0.018788279383443296,2.4644628316164017
2412,112,368.0451,2147,0.02600765787065029,100.0,241200,0.0,60096,-189.92101860046387,0.0003,5.133476376533508,0.018812864320352674,2.185310035943985
2416,112,367.4386,2151,0.02601081319153309,100.0,241600,0.0,60192,-189.5556764602661,0.0003,-0.28313492983579636,0.01905288884881884,2.2700573727488518
2420,112,367.94977,2154,0.02601269632577896,100.0,242000,0.0,60304,-189.4829387664795,0.0003,-1.015003614127636,0.019094468327239156,1.830810658633709
2424,112,366.93805,2158,0.02601112611591816,100.0,242400,0.0,60400,-189.25782775878906,0.0003,-0.904851695522666,0.018999107996933162,1.9163540229201317
2428,112,367.0713,2162,0.026009531691670418,100.0,242800,0.0,60496,-189.50592136383057,0.0003,-3.4743566513061523,0.01888160954695195,1.6355485767126083
2432,112,366.62637,2166,0.026007525622844696,100.0,243200,0.0,60592,-189.33176517486572,0.0003,1.273056048899889,0.01878477679565549,1.8639502301812172
2436,112,365.81052,2171,0.026007048785686493,100.0,243600,0.0,60704,-189.28755950927734,0.0003,-2.5567047987133265,0.01868716301396489,2.08020056784153
2440,112,365.57425,2175,0.026005005463957787,100.0,244000,0.0,60800,-189.42623043060303,0.0003,1.084944598376751,0.018728714901953936,2.8026661723852158
2444,112,367.68863,2179,0.026003940030932426,100.0,244400,0.0,60896,-189.9430513381958,0.0003,7.364074110984802,0.019094909075647593,2.2804587930440903
2448,112,367.07007,2183,0.02600567601621151,100.0,244800,0.0,60992,-189.85009670257568,0.0003,-1.281792864203453,0.01934167230501771,1.8389255329966545
2452,112,365.79614,2187,0.026001859456300735,100.0,245200,0.0,61104,-190.1128625869751,0.0003,0.6731951534748077,0.019237577100284398,1.9135996624827385
2456,112,365.76636,2191,0.026003511622548103,100.0,245600,0.0,61200,-189.8275203704834,0.0003,-1.7391060255467892,0.01934920682106167,2.074037082493305
2460,112,365.2698,2195,0.02600397914648056,100.0,246000,0.0,61296,-190.03647232055664,0.0003,-1.0660522431135178,0.019260309054516256,1.7663717940449715
2464,112,365.71222,2199,0.026006506755948067,100.0,246400,0.0,61392,-190.06036376953125,0.0003,1.9570365473628044,0.019375561736524105,1.819914497435093
2468,112,365.50504,2203,0.026008207350969315,100.0,246800,0.0,61504,-190.09856986999512,0.0003,0.3042967915534973,0.019504297408275306,1.7240804433822632
2472,112,363.8298,2206,0.02600575052201748,100.0,247200,0.0,61600,-190.12322902679443,0.0003,-0.45843101292848587,0.01971158618107438,2.0574076175689697
2476,112,364.28488,2210,0.02600695937871933,100.0,247600,0.0,61696,-190.01129627227783,0.0003,2.056316837668419,0.01985424116719514,1.800715520977974
2480,112,365.46567,2214,0.026006443426012993,100.0,248000,0.0,61792,-189.6715383529663,0.0003,0.9232625514268875,0.020032280357554555,2.021294467151165
2484,111,365.21954,2218,0.02601107582449913,100.0,248400,0.0,61904,-189.70321464538574,0.0003,-1.3941721990704536,0.02020585269201547,2.1700602546334267
2488,111,364.8749,2221,0.026014838367700577,100.0,248800,0.0,62000,-189.9795045852661,0.0003,-2.244601270183921,0.02016237936913967,1.9118567481637
2492,111,364.2729,2225,0.026012279093265533,100.0,249200,0.0,62096,-189.95433807373047,0.0003,1.8093813806772232,0.020062544965185225,2.2263157442212105
2496,111,364.2917,2229,0.02601679414510727,100.0,249600,0.0,62192,-190.2342185974121,0.0003,1.013591943308711,0.020012415130622685,2.179476372897625
2500,111,364.4992,2233,0.02602054923772812,100.0,250000,0.0,62304,-189.9469051361084,0.0003,-0.6571510285139084,0.020007907412946224,1.928456924855709
2504,111,367.0666,2237,0.02601526863873005,100.0,250400,0.0,62400,-190.37079429626465,0.0003,2.61410441249609,0.019847799907438457,1.9422822520136833
2508,111,367.87558,2240,0.026014277711510658,100.0,250800,0.0,62496,-189.82636833190918,0.0003,-1.4312192406505346,0.019709878251887858,1.8419815227389336
2512,111,366.47824,2244,0.02602161280810833,100.0,251200,0.0,62592,-189.85013103485107,0.0003,1.448943167924881,0.019744229852221906,2.515111520886421
2516,111,367.40414,2248,0.02602751925587654,100.0,251600,0.0,62704,-190.18310832977295,0.0003,-0.2502601519227028,0.019838225794956088,1.7745992466807365
2520,111,367.73483,2252,0.026024509221315384,100.0,252000,0.0,62800,-190.07561016082764,0.0003,-2.4479873199015856,0.019673756789416075,2.1160610616207123
2524,111,367.64227,2255,0.026021810248494148,100.0,252400,0.0,62896,-190.11136722564697,0.0003,-0.42547079734504223,0.01954132178798318,1.6828012317419052
2528,111,368.19684,2259,0.026019105687737465,100.0,252800,0.0,62992,-190.15927124023438,0.0003,-0.28909141570329666,0.019480979768559337,1.817286916077137
2532,111,366.54758,2263,0.026017555966973305,100.0,253200,0.0,63104,-190.15748500823975,0.0003,-1.1766627971082926,0.01961263851262629,1.8515547215938568
2536,111,364.50015,2266,0.026017816737294197,100.0,253600,0.0,63200,-190.01124954223633,0.0003,-1.0702855419367552,0.019609977724030614,1.7751826494932175
2540,111,363.6279,2270,0.026016633957624435,100.0,254000,0.0,63296,-190.1158571243286,0.0003,-0.08626539073884487,0.019638640456832945,1.8278856053948402
2544,111,362.2199,2274,0.026018505915999413,100.0,254400,0.0,63392,-189.92451667785645,0.0003,4.553954180330038,0.019730795174837112,1.884199172258377
2548,111,363.10962,2278,0.026021234691143036,100.0,254800,0.0,63504,-189.45638465881348,0.0003,1.977858942002058,0.019962734426371753,2.334466464817524
2552,111,362.465,2282,0.0260307714343071,100.0,255200,0.0,63600,-190.44911098480225,0.0003,0.7683175392448902,0.020023098215460777,1.849995955824852
2556,111,362.58878,2285,0.026037979871034622,100.0,255600,0.0,63696,-190.28466796875,0.0003,-1.3101280815899372,0.02017313113901764,2.0639887005090714
2560,111,361.75372,2290,0.02604193240404129,100.0,256000,0.0,63792,-189.81204414367676,0.0003,4.392819192260504,0.020185139030218124,2.585134357213974
2564,111,359.6999,2294,0.02603888139128685,100.0,256400,0.0,63904,-189.75539112091064,0.0003,4.14484578371048,0.020431550103239715,6.392925024032593
2568,111,356.15204,2297,0.026032840833067894,100.0,256800,0.0,64000,-190.2070608139038,0.0003,5.747928112745285,0.021069001057185233,4.153968393802643
2572,111,356.7094,2302,0.026048164814710617,100.0,257200,0.0,64096,-191.30181217193604,0.0003,6.809284765273333,0.02171011664904654,3.338412493467331
2576,111,356.7003,2306,0.02604437619447708,100.0,257600,0.0,64192,-191.04589939117432,0.0003,11.501251608133316,0.022426519659347832,3.0847814977169037
2580,111,356.404,2311,0.026051325723528862,100.0,258000,0.0,64304,-191.41574954986572,0.0003,4.646243907511234,0.023150613415054977,3.0100916624069214
2584,111,355.07,2314,0.026049070060253143,100.0,258400,0.0,64400,-191.33063125610352,0.0003,5.062256380915642,0.02344721765257418,2.776344880461693
2588,111,354.7718,2319,0.02604728750884533,100.0,258800,0.0,64496,-191.36349964141846,0.0003,2.3553736321628094,0.023888380266726017,2.8339860439300537
2592,111,355.48633,2322,0.02605072595179081,100.0,259200,0.0,64592,-191.73711490631104,0.0003,-0.4536062143743038,0.024022076511755586,2.5037124156951904
2596,111,355.77716,2326,0.026048976927995682,100.0,259600,0.0,64704,-191.689302444458,0.0003,-1.1529580373317003,0.024246509769000113,2.573876343667507
2600,111,354.71585,2330,0.026050331071019173,100.0,260000,0.0,64800,-191.52317714691162,0.0003,-0.7447509858757257,0.024391981191001832,2.373195059597492
2604,111,353.70566,2334,0.02604948729276657,100.0,260400,0.0,64896,-191.00119876861572,0.0003,1.6915981844067574,0.024431757046841085,2.4993617460131645
2608,111,354.57104,2338,0.026057733222842216,100.0,260800,0.0,64992,-191.38184928894043,0.0003,-3.3152453433722258,0.024672262370586395,2.519786275923252
2612,111,355.6495,2341,0.02605864778161049,100.0,261200,0.0,65104,-191.03691005706787,0.0003,1.1246264223009348,0.024597490555606782,2.223960794508457
2616,111,354.64532,2345,0.026056859642267227,100.0,261600,0.0,65200,-191.15868186950684,0.0003,-0.1867245533503592,0.02460435451939702,2.402357615530491
2620,111,354.50247,2348,0.026058921590447426,100.0,262000,0.0,65296,-191.19808387756348,0.0003,0.5334666892886162,0.024508476839400828,2.1862978115677834
2624,111,354.16663,2352,0.026063835248351097,100.0,262400,0.0,65392,-191.14512538909912,0.0003,1.7320133652538061,0.02445239166263491,2.158004142343998
2628,111,353.86703,2356,0.0260677058249712,100.0,262800,0.0,65504,-191.08459758758545,0.0003,-1.2103442093357444,0.0243482559453696,2.3497902750968933
2632,111,355.89258,2360,0.026067236438393593,100.0,263200,0.0,65600,-191.1313877105713,0.0003,-3.9677728302776814,0.023948155343532562,2.1531338691711426
2636,111,358.07922,2363,0.02606709860265255,100.0,263600,0.0,65696,-190.88639545440674,0.0003,-0.963955583050847,0.023745714803226292,2.2790331542491913
2640,111,358.82617,2367,0.026067515835165977,100.0,264000,0.0,65792,-190.88034343719482,0.0003,1.9961038045585155,0.02355691243428737,2.238576829433441
2644,111,359.32104,2371,0.02606923319399357,100.0,264400,0.0,65904,-190.3133249282837,0.0003,0.5718049462884665,0.023408580338582397,2.551717534661293
2648,111,358.90683,2374,0.026066644117236137,100.0,264800,0.0,66000,-190.96116638183594,0.0003,-7.48876465857029,0.023127847467549145,2.138347841799259
2652,111,360.097,2378,0.02607182040810585,100.0,265200,0.0,66096,-190.7909631729126,0.0003,0.7479469869285822,0.023083098116330802,2.27977142482996
2656,111,360.78165,2381,0.02606983669102192,100.0,265600,0.0,66192,-190.68255996704102,0.0003,-1.6124301962554455,0.023027364746667445,2.1961468383669853
2660,111,361.50122,2385,0.02607131563127041,100.0,266000,0.0,66304,-190.752592086792,0.0003,-1.0624901372939348,0.022974226158112288,1.978768952190876
2664,111,361.85193,2388,0.026072047650814056,100.0,266400,0.0,66400,-190.73458862304688,0.0003,1.3041297271847725,0.02281499153468758,2.1495277732610703
2668,111,365.5584,2392,0.02607445791363716,100.0,266800,0.0,66496,-190.6711826324463,0.0003,-0.43882924504578114,0.022812822717241943,2.2479566037654877
2672,111,365.46036,2396,0.026078591123223305,100.0,267200,0.0,66592,-191.0669765472412,0.0003,-0.016675900667905807,0.022791563998907804,2.0870266556739807
2676,111,364.70673,2400,0.02607675828039646,100.0,267600,0.0,66704,-190.67527866363525,0.0003,0.6196226961910725,0.022792190429754555,2.1841213554143906
2680,111,364.71936,2403,0.02608104981482029,100.0,268000,0.0,66800,-191.3228998184204,0.0003,1.3484332896769047,0.022691645077429712,2.448790855705738
2684,111,365.0492,2407,0.026089264079928398,100.0,268400,0.0,66896,-190.69214248657227,0.0003,5.1951693296432495,0.023011704557575285,3.9599905610084534
2688,111,362.91534,2410,0.0260926540941,100.0,268800,0.0,66992,-190.8124885559082,0.0003,-0.17654287815093994,0.023093553027138114,2.3387465700507164
2692,111,362.50684,2414,0.026092223823070526,100.0,269200,0.0,67104,-190.65870571136475,0.0003,2.1275969967246056,0.02300000179093331,1.8033266440033913
2696,111,363.04175,2417,0.026093177497386932,100.0,269600,0.0,67200,-190.23368644714355,0.0003,-1.9364890288561583,0.022908341605216265,1.9495925158262253
2700,111,364.2773,2421,0.026088392361998558,100.0,270000,0.0,67296,-190.47926902770996,0.0003,3.2458869433030486,0.02268401556648314,2.4010437801480293
2704,111,364.91348,2425,0.026087144389748573,100.0,270400,0.0,67392,-190.6323118209839,0.0003,-1.257371000945568,0.022612279513850808,2.4672053530812263
2708,111,364.56653,2429,0.026093441992998123,100.0,270800,0.0,67504,-190.48552989959717,0.0003,-1.1932376865297556,0.022618968971073627,1.8842353150248528
2712,111,364.86734,2433,0.02609214372932911,100.0,271200,0.0,67600,-190.3400526046753,0.0003,-2.1025181254372,0.022515609744004905,2.1157522425055504
2716,111,365.25446,2436,0.02609025128185749,100.0,271600,0.0,67696,-190.15282821655273,0.0003,-2.0937157087028027,0.02230417390819639,2.2585482001304626
2720,111,365.54935,2440,0.026090795174241066,100.0,272000,0.01,67792,-190.49019050598145,0.0003,-2.0715257488191128,0.02213477494660765,2.0523513853549957
2724,111,365.67133,2444,0.02608938328921795,100.0,272400,0.01,67904,-190.27585315704346,0.0003,0.7930240519344807,0.022094598738476634,2.016835644841194
2728,111,366.46378,2448,0.02609161287546158,100.0,272800,0.01,68000,-190.35846996307373,0.0003,-1.2930342499166727,0.022008193656802177,2.333270438015461
2732,111,366.474,2451,0.02608899399638176,100.0,273200,0.01,68096,-190.04706573486328,0.0003,1.6049074809998274,0.021931169787421823,2.033550888299942
2736,111,366.53214,2455,0.026090895757079124,100.0,273600,0.01,68192,-190.12606525421143,0.0003,-1.9135801028460264,0.021921671694144607,2.164094291627407
2740,111,365.33438,2459,0.026089539751410484,100.0,274000,0.01,68304,-190.20639419555664,0.0003,-1.1383603736758232,0.021830211742781103,2.2072295919060707
2744,111,365.48706,2462,0.026089096441864967,100.0,274400,0.01,68400,-190.3178768157959,0.0003,0.06663175206631422,0.021746755810454488,1.8758419677615166
2748,111,365.72668,2465,0.026087218895554543,100.0,274800,0.01,68496,-189.91131114959717,0.0003,1.6267329808324575,0.02167218958493322,2.548726446926594
2752,111,366.22012,2469,0.026093514636158943,100.0,275200,0.01,68592,-190.0071039199829,0.0003,1.632288008928299,0.02175795054063201,2.295098051428795
2756,111,365.8955,2473,0.026096919551491737,100.0,275600,0.01,68704,-190.51396560668945,0.0003,1.7490568459033966,0.021733016707003117,2.1222782656550407
2760,111,366.3249,2477,0.026095082983374596,100.0,276000,0.01,68800,-189.7655839920044,0.0003,0.4109108950942755,0.02165785396937281,2.46065504103899
2764,111,366.3971,2481,0.026097996160387993,100.0,276400,0.01,68896,-190.2176399230957,0.0003,1.4295417070388794,0.02165648713707924,2.1295108571648598
2768,111,366.23032,2485,0.026100313290953636,100.0,276800,0.01,68992,-190.3397617340088,0.0003,-0.5383766377344728,0.021601607440970838,2.1453159227967262
2772,111,366.3046,2488,0.02610749937593937,100.0,277200,0.01,69104,-190.5553379058838,0.0003,-0.09368073008954525,0.021712364978156984,2.2349896281957626
2776,111,366.1934,2492,0.026113441213965416,100.0,277600,0.01,69200,-189.8304901123047,0.0003,-3.983597225509584,0.0217193957651034,2.5329991206526756
2780,111,366.62222,2496,0.026109343394637108,100.0,278000,0.01,69296,-190.10094451904297,0.0003,5.634525231085718,0.02179190458264202,6.46881628036499
2784,111,366.3807,2500,0.026104886084794998,100.0,278400,0.01,69392,-189.67980575561523,0.0003,-1.710384838283062,0.021993540227413177,2.5172900408506393
2788,111,368.16876,2504,0.026094619184732437,100.0,278800,0.01,69504,-189.71044445037842,0.0003,1.5918935034424067,0.021849123411811888,2.279955714941025
2792,111,368.83792,2507,0.026091773062944412,100.0,279200,0.01,69600,-189.94666194915771,0.0003,-2.1375125013291836,0.021740134106948972,2.0540684536099434
2796,111,369.0142,2511,0.02609369345009327,100.0,279600,0.01,69696,-189.8026933670044,0.0003,-1.7402141783386469,0.02165415626950562,2.062023013830185
2800,111,368.44702,2515,0.026096098124980927,100.0,280000,0.01,69792,-189.7772798538208,0.0003,-2.5433290358632803,0.021467692218720913,2.0810388028621674
2804,111,367.85083,2518,0.026097169145941734,100.0,280400,0.01,69904,-189.6943187713623,0.0003,-2.535884109325707,0.021259349188767374,2.2643556594848633
2808,111,367.8246,2522,0.026099326089024544,100.0,280800,0.01,70000,-189.56673526763916,0.0003,-0.330144751816988,0.021166971302591264,2.0588372573256493
2812,111,368.17148,2526,0.02609829232096672,100.0,281200,0.01,70096,-189.5368595123291,0.0003,-1.6057716719806194,0.0211047277553007,2.2556231766939163
2816,111,367.95758,2529,0.026098323985934258,100.0,281600,0.01,70192,-189.95063495635986,0.0003,-0.670089852064848,0.02103948313742876,1.998525656759739
2820,111,367.11932,2533,0.02609686367213726,100.0,282000,0.0,70304,-189.61230087280273,0.0003,-1.359479134902358,0.020798274665139616,1.9212089106440544
2824,111,366.73776,2537,0.02610028348863125,100.0,282400,0.0,70400,-190.02756881713867,0.0003,-1.0216495841741562,0.020660619600676,2.465506188571453
2828,111,366.47595,2540,0.026100551709532738,100.0,282800,0.0,70496,-189.72673320770264,0.0003,-0.2663227329030633,0.020609438535757363,2.082255683839321
2832,111,366.58026,2544,0.026107925921678543,100.0,283200,0.0,70592,-189.7144718170166,0.0003,0.7503135539591312,0.02075906121172011,1.7822046428918839
2836,111,366.12653,2549,0.02610795572400093,100.0,283600,0.0,70704,-189.88593196868896,0.0003,-1.2434217557311058,0.02063145791180432,1.7838292941451073
2840,111,367.23544,2553,0.026109730824828148,100.0,284000,0.0,70800,-189.7104024887085,0.0003,-1.902677670121193,0.020509378286078572,2.0481807440519333
2844,111,367.8132,2556,0.026113836094737053,100.0,284400,0.0,70896,-189.95910167694092,0.0003,-2.2268714122474194,0.02048646775074303,1.5798696503043175
2848,111,367.28082,2560,0.026112930849194527,100.0,284800,0.0,70992,-189.72117233276367,0.0003,-2.3815949549898505,0.020304762641899288,1.7330779656767845
2852,111,366.8039,2564,0.02611130103468895,100.0,285200,0.0,71104,-189.6785078048706,0.0003,-0.8751268200576305,0.02016019111033529,1.883467510342598
2856,111,366.44968,2567,0.026114823296666145,100.0,285600,0.0,71200,-189.56310558319092,0.0003,-1.3521459866315126,0.02023906947579235,1.8892927020788193
2860,111,366.04077,2571,0.026113273575901985,100.0,286000,0.0,71296,-189.85946369171143,0.0003,0.06456400454044342,0.02005658729467541,1.7629517540335655
2864,111,365.91968,2574,0.026112059131264687,100.0,286400,0.0,71392,-189.68248748779297,0.0003,0.7458298727869987,0.019911566632799804,2.2642031759023666
2868,111,365.7616,2578,0.026117121800780296,100.0,286800,0.0,71504,-189.60521125793457,0.0003,-2.0825935173779726,0.019847028655931354,2.3032210543751717
2872,111,365.7183,2581,0.026111029088497162,100.0,287200,0.0,71600,-189.4579315185547,0.0003,-0.4262128472328186,0.019795350031927228,2.100572280585766
2876,111,365.99808,2585,0.026107823476195335,100.0,287600,0.0,71696,-189.31233596801758,0.0003,1.316802553832531,0.019739336101338267,1.912772722542286
2880,111,365.51587,2590,0.026110094040632248,100.0,288000,0.0,71792,-189.60240840911865,0.0003,1.6869691968895495,0.019826569128781557,2.245334640145302
2884,111,366.25266,2593,0.026104997843503952,100.0,288400,0.0,71904,-189.47815132141113,0.0003,-2.6507709827274084,0.01968367036897689,2.1318849325180054
2888,111,366.65823,2597,0.026110714301466942,100.0,288800,0.0,72000,-189.5575761795044,0.0003,-0.3951451927423477,0.019713366171345115,1.9178038537502289
2892,111,364.65686,2600,0.0261111781001091,100.0,289200,0.0,72096,-189.32556247711182,0.0003,-0.029747243970632553,0.01963433250784874,2.0596012100577354
2896,111,364.12518,2604,0.026111816987395287,100.0,289600,0.0,72192,-189.67744541168213,0.0003,-1.386575572192669,0.019767741090618074,1.8343855366110802
2900,111,363.75333,2607,0.026111943647265434,100.0,290000,0.0,72304,-189.39651203155518,0.0003,-1.828809965401888,0.019769321312196553,2.207463338971138
2904,111,364.77026,2611,0.026103464886546135,100.0,290400,0.0,72400,-189.34380340576172,0.0003,0.7496596928685904,0.019788951613008976,1.8332835882902145
2908,111,363.1782,2614,0.026105787605047226,100.0,290800,0.0,72496,-189.45183563232422,0.0003,1.3656826689839363,0.019913337426260114,2.2454989850521088
